start_maths,student_id,class_id,N_in_class,Ability,Inattentiveness,hyper_impulsive,Deprivation,end_maths
20,28843,2026,21,-0.53523,3,2,1,50
19,37494,2026,21,-0.10189,2,2,1,49
17,7688,2026,21,0.39929,1,1,1,36
22,27608,2026,21,0.5156,1,1,1,44
8,16491,3082,21,-1.50968,1,1,1,33
25,44824,3082,21,0.64,1,1,1,46
22,5578,3082,21,0.82732,1,1,1,54
25,31667,3082,21,0.44508,1,1,1,52
17,36451,3082,21,0.41012,1,1,1,54
16,8318,3082,21,0.03785,1,1,2,38
12,9790,3082,21,-1.14954,1,1,1,27
13,34742,3082,21,-0.01733,1,1,1,46
25,25128,3082,21,0.61486,1,1,3,48
16,1772,3082,21,-0.89537,1,1,1,45
25,12908,3082,21,0.1496,1,1,1,53
30,25542,3082,21,1.61761,1,1,1,50
21,5864,3082,21,0.27445,1,1,1,40
16,31996,3082,21,-0.36011,1,1,1,41
20,2819,3082,21,0.5964,1,1,1,41
23,32371,3082,21,0.40289,1,1,2,41
20,33296,3082,21,0.49043,1,1,1,41
10,15878,3082,21,-0.97438,1,1,1,26
16,34776,3082,21,-1.17112,1,1,3,24
12,6806,3082,21,-1.01302,1,1,1,25
3,21209,3082,21,-2.08584,1,1,3,6
27,44383,2898,21,1.06933,1,1,2,53
27,6663,2898,21,1.19773,1,1,1,48
16,30089,2898,21,-0.1795,1,1,2,45
24,500,2898,21,0.93952,1,1,1,51
31,23752,2898,21,2.02854,1,1,2,57
25,36536,2898,21,1.35046,1,1,2,51
23,31396,2898,21,0.99655,1,1,2,49
26,25602,2898,21,0.26855,1,1,3,54
14,32915,2898,21,-0.5864,1,1,1,40
18,28338,2898,21,-0.5577,1,1,1,47
14,21632,2898,21,-0.00976,2,2,2,38
24,18494,2898,21,0.91709,1,1,1,54
27,20579,2898,21,0.23667,1,1,2,48
14,39254,2898,21,-0.50827,1,1,2,42
21,6868,2898,21,0.05168,1,1,2,31
17,16291,2898,21,0.16221,1,1,5,39
27,1781,2898,21,0.15854,2,2,1,45
20,982,2898,21,-0.6996,1,2,2,35
12,29404,2898,21,-0.85677,1,1,1,40
14,33865,2898,21,-0.56396,1,1,5,43
26,21590,2898,21,0.9674,1,1,1,56
4,34784,2081,21,-2.06474,5,3,3,13
22,147,2081,21,-0.11673,1,1,3,46
6,28772,2081,21,-1.5016,4,1,3,24
27,22713,2081,21,0.16125,1,1,3,46
21,47849,2081,21,-0.38032,2,3,3,35
5,33198,2081,21,-1.73734,1,1,3,32
22,42829,2081,21,1.25932,1,1,3,42
25,44345,2081,21,0.56807,1,2,3,35
26,36980,2081,21,0.7284,1,1,3,45
15,8490,2081,21,-0.35065,1,1,3,36
17,37977,2081,21,-0.60123,1,1,3,40
35,37594,2081,21,2.3384,1,1,3,58
16,21457,2081,21,-0.56934,1,1,3,33
16,30458,2081,21,-0.70857,1,1,3,34
9,11855,2081,21,-1.21825,2,1,2,25
22,33790,2081,21,0.71052,1,1,3,43
26,12207,2081,21,0.40778,1,1,3,46
21,23924,2081,21,-0.24379,1,1,3,34
23,25772,2081,21,1.13307,1,1,4,47
18,32390,2081,21,-0.2541,1,1,3,35
27,14823,2081,21,1.13934,3,1,2,41
25,3072,2905,21,0.82139,1,1,2,59
3,27880,2905,21,-2.08313,2,2,3,22
8,44310,2905,21,-0.86033,1,1,2,33
26,46918,2905,21,-0.35295,1,1,3,51
22,38331,2905,21,-0.44817,1,1,4,46
21,44628,2905,21,-0.26623,2,3,2,33
20,14922,2905,21,-0.24246,1,1,1,37
20,21785,2905,21,-0.01969,2,4,1,42
28,24113,2905,21,1.11827,1,1,4,54
36,25631,2905,21,2.40978,1,2,2,54
27,29605,2905,21,0.51783,1,1,2,54
25,24692,2905,21,1.35857,1,1,1,54
26,31924,2905,21,1.05713,1,1,3,52
19,21956,2905,21,-0.67312,2,1,1,38
22,7598,2905,21,-0.22811,1,1,5,34
19,41515,2905,21,0.44149,1,1,1,33
8,25196,2905,21,-1.75488,4,2,4,29
12,6888,2905,21,-1.23308,2,4,4,33
27,21496,2905,21,1.83277,1,2,1,56
19,33837,2905,21,-0.2303,2,1,2,41
12,14156,2905,21,-0.93489,1,1,1,35
23,42929,1578,21,-0.47194,1,1,2,33
18,25620,1578,21,-0.8029,2,1,1,23
12,38244,1578,21,-0.82622,2,2,4,30
9,45755,1578,21,-1.29637,1,1,3,30
18,41431,1578,21,-0.29007,1,1,4,34
10,47578,1578,21,-0.14364,1,1,5,36
20,45542,1578,21,-0.59633,1,1,2,38
12,3132,1578,21,0.00994,1,1,4,48
5,31151,1578,21,-1.87928,2,2,3,31
20,21594,1578,21,-0.48224,1,1,3,50
21,28467,1578,21,-0.63093,1,1,3,43
22,16435,1578,21,-0.41762,1,1,4,43
24,14401,1578,21,0.16796,1,1,4,38
13,47612,1578,21,-0.72429,2,3,3,33
25,40095,1578,21,0.01038,1,1,4,46
16,9445,1578,21,-0.03408,1,1,4,38
12,3782,1578,21,-0.42477,1,1,4,36
18,36450,1578,21,-0.42388,1,2,4,39
19,41560,1578,21,-0.18543,1,1,4,47
16,32901,1578,21,-0.49122,1,1,4,39
22,5220,1578,21,0.06737,2,2,4,42
5,4799,1299,21,-1.00716,5,2,3,9
27,14985,1299,21,0.67678,1,1,2,51
25,26435,1299,21,0.87438,1,1,4,41
38,37085,1299,21,1.98942,2,5,4,57
4,14625,1299,21,-1.40998,4,1,4,8
19,22927,1299,21,-0.40278,4,1,4,26
26,15071,1299,21,0.94575,2,1,1,46
28,29238,1299,21,0.66733,1,1,4,53
25,30010,1299,21,1.34234,2,1,4,41
32,22118,1299,21,1.85472,3,3,3,49
19,828,1299,21,-0.18002,3,1,4,27
26,42116,1299,21,0.75083,2,1,4,37
17,29187,1299,21,-0.06326,2,1,4,30
25,5658,1299,21,-0.23753,2,1,1,38
8,6380,1299,21,-1.18365,3,3,3,32
11,35674,1299,21,-1.11495,3,3,4,16
20,30506,1299,21,0.46259,2,1,3,30
31,7664,1299,21,1.44649,1,1,1,52
12,42684,1299,21,-0.6313,3,2,3,32
9,23411,1299,21,-0.35695,5,2,2,31
18,9970,1299,21,0.09707,2,1,3,34
34,7699,1788,22,0.67442,1,1,3,57
20,9602,1788,22,0,3,1,4,51
33,9830,1788,22,0.60033,1,1,3,45
20,10646,1788,22,0,2,1,5,47
20,10941,1788,22,0,1,1,3,49
20,13796,1788,22,0,1,1,5,48
43,16571,1788,22,1.4158,1,1,3,56
20,17229,1788,22,0,1,4,2,56
20,17846,1788,22,0,4,1,3,39
20,20418,1788,22,0,1,1,3,51
20,25282,1788,22,0,3,1,3,44
20,27097,1788,22,0,1,1,5,44
20,30955,1788,22,0,4,2,5,16
20,32750,1788,22,0,5,4,5,0
20,33039,1788,22,0,3,1,3,44
20,35241,1788,22,0,1,1,3,46
20,37632,1788,22,0,1,1,3,48
20,38565,1788,22,0,2,1,3,37
20,40408,1788,22,0,1,1,3,45
20,41615,1788,22,0,3,4,5,13
20,41722,1788,22,0,1,1,3,51
42,46039,1788,22,0.87646,1,3,5,63
29,25068,1093,22,1.23181,1,1,2,29
22,46329,1093,22,-0.65199,1,1,5,37
10,44692,1093,22,-1.30582,5,2,5,23
1,32909,1093,22,-1.9861,1,1,3,0
6,811,1093,22,-0.87468,3,1,5,22
19,13523,1093,22,-0.18543,1,1,3,32
18,23688,1093,22,-0.50471,1,1,5,31
14,39587,1093,22,-0.78673,3,1,5,31
25,24500,1093,22,0.89951,1,1,5,48
16,7870,1093,22,-0.04569,3,5,5,28
16,31393,1093,22,0.10244,1,1,1,32
26,44863,1093,22,1.20177,1,1,1,41
22,12240,1093,22,-0.0359,1,1,2,42
13,35271,1093,22,-0.72158,1,1,4,32
20,39009,1093,22,0.42042,2,3,4,36
28,38344,1093,22,1.63381,1,1,5,48
8,46858,1093,22,-1.40642,4,1,5,22
21,44763,1093,22,-0.08213,4,1,5,32
7,31012,1093,22,-0.63082,5,4,3,23
26,14835,1093,22,0.71679,3,1,5,37
10,4945,1093,22,-0.79029,2,1,3,25
27,42742,1093,22,0.6238,1,3,2,50
35,31041,1738,22,1.14104,1,1,1,50
25,41480,1738,22,0.68216,3,2,3,39
17,18027,1738,22,-0.19978,1,1,2,41
32,31167,1738,22,1.18913,1,1,1,42
37,5793,1738,22,1.65391,2,1,3,53
31,44603,1738,22,0.80875,1,1,3,51
33,46162,1738,22,1.33244,1,1,3,47
21,14440,1738,22,0.13522,4,1,1,40
12,30579,1738,22,-0.74268,1,1,1,37
33,21164,1738,22,0.99288,4,2,3,41
34,28569,1738,22,0.85231,4,1,1,52
25,28084,1738,22,1.14742,1,1,1,47
21,34509,1738,22,-0.00401,1,2,5,36
29,42039,1738,22,1.42943,3,4,4,49
22,10116,1738,22,0.40152,2,2,1,45
35,27521,1738,22,1.04049,1,1,1,46
35,24223,1738,22,1.19944,1,1,4,44
24,19238,1738,22,0.55239,1,1,1,40
24,17043,1738,22,0.90897,1,1,4,55
26,43821,1738,22,0.89277,1,1,1,52
38,9130,1738,22,0.48227,1,1,1,60
13,29470,1738,22,-0.63805,1,1,1,41
25,13011,119,22,0.30044,1,2,4,40
24,14600,119,22,-0.15536,2,4,2,41
17,3251,119,22,-0.57068,4,4,3,37
10,25084,119,22,-0.76515,3,2,3,35
11,10922,119,22,-0.6524,3,1,2,26
25,34503,119,22,1.0109,2,3,1,46
22,7323,119,22,0.40693,3,2,4,44
9,20168,119,22,-1.08443,5,3,4,22
22,4545,119,22,0.40152,3,2,1,39
28,33966,119,22,0.99607,1,2,3,43
26,1854,119,22,1.28802,1,3,1,43
21,42212,119,22,-0.0597,2,1,1,41
8,38830,119,22,-1.32017,5,2,3,31
21,45812,119,22,0.21605,2,1,4,34
9,7755,119,22,-1.10957,5,4,5,29
26,46789,119,22,0.64486,1,1,1,43
17,10353,119,22,-0.7656,3,2,2,37
22,41268,119,22,0.07008,2,1,4,33
18,30523,119,22,-0.68881,3,2,2,36
17,36795,119,22,0.20437,2,3,2,35
22,37424,119,22,0.4518,3,3,1,40
3,41808,119,22,-1.3251,4,1,2,20
35,10181,1463,22,1.94586,1,1,4,50
24,40508,1463,22,-0.53708,2,3,1,50
24,21541,1463,22,0.01171,2,1,4,46
29,25231,1463,22,0.76655,1,1,3,45
31,39224,1463,22,1.17345,1,1,2,49
18,40327,1463,22,-0.13382,1,1,3,39
22,1347,1463,22,-0.0386,1,1,1,38
13,11513,1463,22,-0.31202,2,2,2,38
38,32495,1463,22,1.88075,2,2,2,58
25,45848,1463,22,0.13066,2,1,2,48
5,180,1463,22,-1.36103,5,1,3,23
27,11177,1463,22,1.22017,2,1,2,48
19,14304,1463,22,-0.46118,3,2,1,44
23,3297,1463,22,-0.02021,1,1,4,39
22,9312,1463,22,-0.33408,1,4,4,49
20,43871,1463,22,-0.5128,3,1,1,35
18,26207,1463,22,0.08624,3,1,2,39
24,23683,1463,22,0.57482,1,1,3,42
12,32945,1463,22,-1.50883,3,3,1,34
31,3556,1463,22,1.55246,1,1,1,53
27,42057,1463,22,0.48457,1,1,2,52
7,4748,1463,22,-1.37182,2,2,3,26
16,3206,3006,22,-0.73912,1,1,5,40
21,43186,3006,22,-0.71717,1,1,4,39
28,7660,3006,22,-0.01528,1,1,4,46
17,7502,3006,22,-0.90212,1,1,4,31
32,4199,3006,22,-0.05929,2,1,2,36
40,22720,3006,22,2.143,1,1,2,53
12,4644,3006,22,-0.8792,2,1,4,26
20,29842,3006,22,-0.81369,1,1,4,34
25,44054,3006,22,0.33911,1,1,4,47
41,27821,3006,22,1.55962,1,1,4,47
42,26486,3006,22,2.66128,1,1,4,57
38,37421,3006,22,0.97267,1,1,4,46
11,4111,3006,22,-1.48235,2,1,4,32
39,23978,3006,22,2.94645,1,1,2,47
15,40765,3006,22,-0.56801,1,1,5,31
25,17996,3006,22,0.32558,1,1,4,37
22,47190,3006,22,-0.33678,1,1,5,42
27,37881,3006,22,0.53214,1,1,5,38
8,38013,3006,22,-1.78814,3,2,4,14
9,25907,3006,22,-1.7419,4,1,5,18
16,40004,3006,22,-1.01216,1,1,5,25
25,28319,3006,22,0.28071,1,1,4,16
9,40121,1566,22,-1.49129,3,1,4,30
13,6480,1566,22,-0.78269,4,4,3,32
16,21444,1566,22,-1.19626,2,1,5,36
22,5346,1566,22,0.42395,2,4,3,54
18,1761,1566,22,-0.63312,1,1,4,38
26,36458,1566,22,0.7284,1,1,4,44
18,14356,1566,22,-0.22896,2,2,3,47
37,43936,1566,22,1.63689,2,1,4,49
11,32362,1566,22,-0.60482,4,2,3,23
28,2944,1566,22,0.62246,1,1,4,42
21,44227,1566,22,-0.14324,1,1,4,39
20,11477,1566,22,-0.90263,4,4,4,33
16,18451,1566,22,-0.58287,2,1,4,41
16,34422,1566,22,-0.82266,1,1,5,31
24,2283,1566,22,0.20663,2,1,4,38
25,38969,1566,22,0.33911,5,2,4,33
29,21304,1566,22,0.81605,1,1,5,41
20,23095,1566,22,-0.2703,2,1,4,48
22,1508,1566,22,-0.74906,3,1,4,44
36,18296,1566,22,0.55958,1,1,4,49
40,16526,1566,22,2.05135,1,1,2,62
11,39388,1566,22,-1.33771,1,1,5,36
12,38220,2989,22,0.2911,2,1,2,35
25,32785,2989,22,1.51753,1,1,5,44
24,47605,2989,22,0.60808,2,1,2,36
6,40075,2989,22,-1.12258,4,1,3,30
19,30389,2989,22,-1.35573,4,1,1,37
12,9423,2989,22,-0.99059,1,1,2,40
25,22501,2989,22,0.0858,1,1,4,46
22,2674,2989,22,0.25958,1,1,5,36
13,46862,2989,22,-1.29281,3,1,4,25
21,24708,2989,22,-0.44412,2,1,4,33
7,45566,2989,22,-1.56133,3,1,4,33
11,36936,2989,22,-1.01439,2,1,3,26
20,33856,2989,22,0.345,1,1,1,39
36,37314,2989,22,2.21757,1,1,1,47
6,13110,2989,22,-1.35966,2,1,4,26
13,11848,2989,22,-1.15629,5,1,4,20
25,40221,2989,22,1.50941,1,1,4,49
27,25839,2989,22,0.75491,2,1,4,52
29,26722,2989,22,2.06718,1,1,3,46
30,23357,2989,22,1.93202,1,1,4,50
14,30215,2989,22,-0.50286,3,2,3,31
7,4192,2989,22,-0.90657,2,1,3,31
0,26536,2222,22,-2.26051,5,3,5,7
7,16935,2222,22,-1.6089,4,4,5,28
18,1939,2222,22,-0.82533,5,5,3,49
16,30630,2222,22,-1.2798,1,1,4,27
14,29394,2222,22,-0.82889,2,1,4,43
14,4154,2222,22,-1.09923,4,1,4,28
17,13885,2222,22,0.12084,1,1,4,40
0,32647,2222,22,-1.93178,4,2,4,20
8,47630,2222,22,-1.23664,1,1,3,29
23,47872,2222,22,0.4145,2,1,5,39
19,40987,2222,22,-1.10512,2,1,4,34
16,7086,2222,22,-0.68072,1,1,5,29
12,41236,2222,22,-0.71484,5,3,5,31
24,39542,2222,22,0.03415,1,1,5,38
38,13348,2222,22,2.07837,1,1,4,51
23,1273,2222,22,-0.4468,4,4,5,33
24,10854,2222,22,0.46615,3,1,5,39
21,5263,2222,22,-0.70093,3,2,4,34
24,24362,2222,22,0.30719,1,1,5,44
26,37203,2222,22,0.76166,2,3,5,48
23,28141,2222,22,-0.60305,1,1,4,49
15,38349,2222,22,-0.80509,4,1,4,31
8,40827,875,22,-1.18906,2,1,4,27
12,44319,875,22,-0.76511,1,1,2,50
10,11216,875,22,-1.29771,1,1,5,35
2,2172,875,22,-1.97583,2,1,4,27
5,37122,875,22,-1.09881,2,1,3,35
3,39520,875,22,-1.89363,1,1,4,28
10,5581,875,22,-1.27798,1,1,4,36
20,42044,875,22,-0.29815,1,1,5,41
15,45317,875,22,-0.21684,1,1,5,41
13,36880,875,22,-1.27038,1,1,3,47
15,12488,875,22,-0.65154,1,1,5,45
20,27593,875,22,-0.31788,1,1,3,52
7,14495,875,22,-1.15177,1,1,4,33
3,4677,875,22,-2.08854,1,1,3,36
23,41700,875,22,-0.12618,1,1,3,46
13,4823,875,22,-1.26767,1,1,3,45
18,37280,875,22,-0.34305,1,1,5,39
14,20042,875,22,-0.6475,1,1,5,36
19,1970,875,22,-0.23842,1,1,4,48
5,9299,875,22,-1.47242,1,1,5,36
0,18731,875,22,-2.50842,1,1,4,22
10,15959,875,22,-1.05792,2,1,5,27
23,1404,1843,22,-0.36597,1,1,3,51
25,4350,1843,22,-0.29592,2,2,4,51
20,23456,1843,22,-0.09511,1,2,2,48
12,17223,1843,22,-1.10467,1,2,4,31
19,44287,1843,22,-0.81235,2,2,4,33
8,46959,1843,22,-1.40642,1,1,4,30
25,3304,1843,22,0.64541,1,1,5,51
9,36260,1843,22,-1.08172,1,1,3,29
13,6065,1843,22,-0.94435,2,1,5,33
21,17725,1843,22,-0.44142,2,1,4,42
25,41238,1843,22,0.6489,1,1,2,50
25,8311,1843,22,1.31449,1,1,5,50
15,11922,1843,22,-1.33686,1,1,5,38
19,33601,1843,22,-0.58688,2,3,2,44
18,41023,1843,22,-0.30979,1,1,5,34
36,17353,1843,22,1.89154,1,2,3,60
28,31345,1843,22,0.83711,1,1,3,48
27,43733,1843,22,-0.09477,1,1,5,48
14,25117,1843,22,-1.11276,1,1,5,42
23,44162,1843,22,-0.00939,2,1,4,44
13,41578,1843,22,-0.96408,1,1,5,41
19,17172,1843,22,-0.18002,1,1,4,41
25,5728,3040,22,0.05254,1,1,3,47
25,9582,3040,22,1.78787,1,1,4,35
26,20062,3040,22,-0.10234,1,1,3,47
36,32644,3040,22,2.38193,1,1,5,51
39,34908,3040,22,2.11108,1,1,4,55
0,13393,3040,22,-1.21862,2,3,5,44
17,22592,3040,22,-0.72073,1,1,5,34
29,8365,3040,22,1.20396,1,1,2,42
22,42659,3040,22,-0.14457,1,1,3,41
28,24071,3040,22,1.1964,1,1,5,45
27,5500,3040,22,0.34534,1,1,2,52
7,33996,3040,22,-0.93982,1,2,2,23
22,13900,3040,22,0.0198,1,1,4,37
28,9110,3040,22,0.71761,1,1,3,45
21,46683,3040,22,-0.41087,2,4,3,36
25,44520,3040,22,0.55917,2,1,5,45
25,27925,3040,22,0.25287,2,2,3,40
22,33814,3040,22,0.04494,3,3,5,31
5,1981,3040,22,-1.22722,1,3,3,32
10,37430,3040,22,-0.90438,1,1,4,30
7,18855,3040,22,-1.2353,1,2,5,35
6,174,3040,22,-1.30938,2,2,4,21
19,6543,485,22,0.0149,1,1,3,47
13,879,485,22,-0.96678,1,1,4,27
15,42486,485,22,-0.78806,2,1,5,31
12,34431,485,22,-0.39692,1,1,3,42
23,37206,485,22,0.32476,1,1,1,41
6,1472,485,22,-0.73545,1,1,2,36
18,2589,485,22,0.92702,1,1,1,44
14,26510,485,22,-0.48043,1,1,5,38
25,44004,485,22,1.07471,1,1,5,40
30,10199,485,22,0.91797,1,1,1,48
14,18496,485,22,-0.07357,4,3,4,25
10,43732,485,22,-0.35558,1,1,4,25
36,20134,485,22,2.02806,1,1,4,49
22,9681,485,22,0.37367,1,1,1,39
19,6568,485,22,0.49447,1,1,4,31
24,30473,485,22,0.99521,1,1,1,44
17,13006,485,22,-0.44227,1,1,5,36
23,42031,485,22,0.34719,1,1,2,41
26,36567,485,22,-0.3224,1,1,2,34
20,5097,485,22,0.27037,1,1,4,46
15,46990,485,22,0.18653,1,1,3,32
18,36960,485,22,0.15005,1,1,1,32
26,9743,2437,22,0.74734,1,3,4,51
21,17796,2437,22,-0.27435,2,3,2,53
25,7353,2437,22,0.61215,1,1,4,51
23,25383,2437,22,-0.17646,1,1,3,51
9,39268,2437,22,-1.11228,1,1,5,25
15,11441,2437,22,-0.8716,1,4,5,40
27,39709,2437,22,0.95795,1,1,3,55
21,19140,2437,22,0.15765,2,1,4,40
16,34448,2437,22,-0.65829,1,2,5,35
11,45782,2437,22,-0.79433,3,2,2,31
21,5951,2437,22,0.60048,1,1,3,50
9,37950,2437,22,-1.22366,3,3,4,22
25,10212,2437,22,0.73515,1,1,2,56
23,9211,2437,22,0.63997,1,1,3,37
9,30694,2437,22,-1.2488,3,3,4,35
4,27937,2437,22,-1.89496,2,2,4,18
25,35136,2437,22,1.34775,1,1,5,59
28,15009,2437,22,1.09933,2,1,5,56
9,18332,2437,22,-1.27394,2,1,3,38
7,29374,2437,22,-1.34127,3,1,3,12
12,26010,2437,22,-0.79837,3,1,5,32
17,34203,2437,22,-0.05244,1,1,5,44
17,31933,782,22,-1.24168,2,1,2,41
20,44638,782,22,0.46529,1,1,5,52
10,18634,782,22,-0.92952,2,1,5,26
5,44099,782,22,-1.53081,1,1,5,37
23,45536,782,22,0.11011,1,1,5,44
5,32186,782,22,-2.04094,4,1,5,5
21,31614,782,22,0.5502,1,1,5,42
10,10488,782,22,-0.51724,1,1,3,37
19,6758,782,22,-0.83749,1,1,5,44
12,3117,782,22,-0.96815,1,1,3,30
7,25866,782,22,-1.94305,1,1,4,37
26,45164,782,22,0.14905,1,1,2,45
9,10019,782,22,-1.65566,3,1,5,28
13,13374,782,22,-1.35121,3,2,4,35
23,20332,782,22,0.88787,1,1,3,46
15,16203,782,22,-0.81591,2,1,5,29
